업종명,업소명,소재지,영업장면적(㎡),소재지전화,업태명,데이터기준일자
휴게음식점,펭귄부인,제주특별자치도 제주시 구남동4길 10-12,33,-,커피숍,2020-04-02
휴게음식점,지에스25도남점,제주특별자치도 제주시 도남로17길 3,6.6,-,편의점,2020-04-02
휴게음식점,에프터글로우,제주특별자치도 제주시 간월동로 67-3,121.17,-,커피숍,2020-04-02
휴게음식점,무지개,제주특별자치도 제주시 선덕로 17,35.55,-,일반조리판매,2020-04-02
휴게음식점,요거프레소제주외도점,제주특별자치도 제주시 우정로 50,62.33,-,커피숍,2020-04-02
휴게음식점,망고홀릭애월해안도로점,제주특별자치도 제주시 애월읍 애월해안로 298,155.25,-,커피숍,2020-04-02
휴게음식점,오빠커피,제주특별자치도 제주시 일주동로 254,32.2,-,커피숍,2020-04-02
휴게음식점,대수길다방,제주특별자치도 제주시 구좌읍 해맞이해안로 1202,94.08,-,기타 휴게음식점,2020-04-02
휴게음식점,탐앤탐스아라점,제주특별자치도 제주시 중앙로 492,392.36,-,커피숍,2020-04-02
휴게음식점,픽스커피,제주특별자치도 제주시 신설로11길 2,67,-,커피숍,2020-04-02
휴게음식점,맘스터치외도점,제주특별자치도 제주시 우령2길 40,85,-,일반조리판매,2020-04-02
휴게음식점,온,제주특별자치도 제주시 동문로6길 9,88.03,-,커피숍,2020-04-02
휴게음식점,한경농협하나로마트내분식,제주특별자치도 제주시 한경면 신한로 76,15.6,-,일반조리판매,2020-04-02
휴게음식점,더맛있는족발제주점,제주특별자치도 제주시 연북로 1,23.1,-,일반조리판매,2020-04-02
휴게음식점,양군의케익한접시,제주특별자치도 제주시 구좌읍 구좌로 24,23.22,-,커피숍,2020-04-02
휴게음식점,코코망가스,제주특별자치도 제주시 애월읍 광령평화7길 24,91,-,커피숍,2020-04-02
휴게음식점,종가전복,제주특별자치도 제주시 구좌읍 해맞이해안로 1306,86.55,-,일반조리판매,2020-04-02
휴게음식점,제주와함께라면,제주특별자치도 제주시 애월읍 애월해안로 666,77.77,-,일반조리판매,2020-04-02
휴게음식점,망고레이동문시장점,제주특별자치도 제주시 동문로4길 7-1,32.4,-,커피숍,2020-04-02
휴게음식점,제주씨,제주특별자치도 제주시 애월읍 애월해안로 666,50.34,-,커피숍,2020-04-02
휴게음식점,유미푸드,제주특별자치도 제주시 우정로15길 1,42,-,일반조리판매,2020-04-02
휴게음식점,지에스25함덕코업시티점,제주특별자치도 제주시 조천읍 조함해안로 474,6.6,-,편의점,2020-04-02
휴게음식점,가시버시휴게소,제주특별자치도 제주시 중앙로 662,31.4,-,일반조리판매,2020-04-02
휴게음식점,진가커피,제주특별자치도 제주시 제원1길 32,39.9,-,커피숍,2020-04-02
휴게음식점,수상한언니들,제주특별자치도 제주시 진남로6길 20,22.26,-,커피숍,2020-04-02
휴게음식점,세븐일레븐제주노형백두점,제주특별자치도 제주시 원노형로 26,6.6,-,커피숍,2020-04-02
휴게음식점,자연식,제주특별자치도 제주시 1100로 3154,159.28,-,전통찻집,2020-04-02
휴게음식점,지에스25제주교래점,제주특별자치도 제주시 조천읍 비자림로 658,6.6,-,편의점,2020-04-02
휴게음식점,협재만덕,제주특별자치도 제주시 한림읍 한림로 301-7,95.7,-,일반조리판매,2020-04-02
휴게음식점,우도왕자이야기,제주특별자치도 제주시 우도면 우도해안길 1122,84.15,-,아이스크림,2020-04-02
휴게음식점,신,제주특별자치도 제주시 신대로12길 51,14.85,-,커피숍,2020-04-02
휴게음식점,세븐일레븐제주한림읍사무소점,제주특별자치도 제주시 한림읍 한림상로 146,6.6,-,편의점,2020-04-02
휴게음식점,피자알볼로화북점,제주특별자치도 제주시 일주동로 180,99,-,일반조리판매,2020-04-02
휴게음식점,마이레이나,제주특별자치도 제주시 신형로 14,40.87,-,커피숍,2020-04-02
휴게음식점,삼양돈까스,제주특별자치도 제주시 선사로6길 10,35.88,-,커피숍,2020-04-02
휴게음식점,카페더문,제주특별자치도 제주시 도근내길 57-15,158.43,-,커피숍,2020-04-02
휴게음식점,비양정거장,제주특별자치도 제주시 우도면 우도해안길 918,75.46,-,일반조리판매,2020-04-02
휴게음식점,담소,제주특별자치도 제주시 연동8길 29,23.86,-,커피숍,2020-04-02
휴게음식점,하도리안,제주특별자치도 제주시 구좌읍 해맞이해안로 1788,46.7,-,커피숍,2020-04-02
휴게음식점,씨유제주정실점,제주특별자치도 제주시 아연로 171,6.6,-,편의점,2020-04-02
휴게음식점,티움,제주특별자치도 제주시 동광로3길 2,131.69,-,커피숍,2020-04-02
휴게음식점,달리북카페,제주특별자치도 제주시 한림읍 월계로 18,99,-,커피숍,2020-04-02
휴게음식점,동감,제주특별자치도 제주시 진군길 38,98.56,-,커피숍,2020-04-02
휴게음식점,파구스소소,제주특별자치도 제주시 한경면 칠전로 153,27,-,커피숍,2020-04-02
휴게음식점,잼잼팩토리,제주특별자치도 제주시 조천읍 함와로 566-27,31.53,-,커피숍,2020-04-02
휴게음식점,바람의향기가전해주는하루는,제주특별자치도 제주시 동문로8길 11-5,34.09,-,커피숍,2020-04-02
휴게음식점,커피동굴,제주특별자치도 제주시 사라봉길 5,45.81,-,커피숍,2020-04-02
휴게음식점,아쏘디쏭,제주특별자치도 제주시 도리로 50-1,18,-,커피숍,2020-04-02
휴게음식점,지에스25건입현대점,제주특별자치도 제주시 만덕로3길 19,6.6,-,편의점,2020-04-02
휴게음식점,지에스25이도월드컵점,제주특별자치도 제주시 서광로29길 21,6.6,-,기타 휴게음식점,2020-04-02
휴게음식점,바라나시책골목,제주특별자치도 제주시 동한두기길 35-2,80.69,-,커피숍,2020-04-02
휴게음식점,사랑을굽는집더토스트,제주특별자치도 제주시 노형로 375,19.8,-,일반조리판매,2020-04-02
휴게음식점,씨유제주노형행운점,제주특별자치도 제주시 수덕7길 14,6.6,-,편의점,2020-04-02
휴게음식점,지에스25제주반딧불점,제주특별자치도 제주시 한경면 녹차분재로 506,6.6,-,편의점,2020-04-02
휴게음식점,낭,제주특별자치도 제주시 우령2길 52,72.6,-,커피숍,2020-04-02
휴게음식점,센추리커피숍,제주특별자치도 제주시 애월읍 일주서로 7113,131.04,-,일반조리판매,2020-04-02
휴게음식점,솔트힐링스파연대점구내,제주특별자치도 제주시 연대마을길 33,40.95,-,일반조리판매,2020-04-02
휴게음식점,커피베리커피,제주특별자치도 제주시 동광로8길 5,61.3,-,커피숍,2020-04-02
휴게음식점,라면연구소,제주특별자치도 제주시 노형7길 9-5,38.18,-,일반조리판매,2020-04-02
휴게음식점,리치망고협재점,제주특별자치도 제주시 한림읍 한림로 482,74.8,-,기타 휴게음식점,2020-04-02
휴게음식점,소월,제주특별자치도 제주시 애월읍 애월해안로 274,33.3,-,커피숍,2020-04-02
휴게음식점,로봇까페,제주특별자치도 제주시 구좌읍 해맞이해안로 1032,226.93,-,커피숍,2020-04-02
휴게음식점,용가리하우스,제주특별자치도 제주시 구남동5길 16,27,-,일반조리판매,2020-04-02
휴게음식점,감성커피삼화점,제주특별자치도 제주시 지석13길 2-2,72.92,-,커피숍,2020-04-02
휴게음식점,정봉자커피함덕점,제주특별자치도 제주시 조천읍 신북로 536-1,54.7,-,커피숍,2020-04-02
휴게음식점,지에스25아란점,제주특별자치도 제주시 아란2길 31,6.6,-,기타 휴게음식점,2020-04-02
휴게음식점,홍요깃거리세화점,제주특별자치도 제주시 구좌읍 구좌로 91,42.56,-,커피숍,2020-04-02
휴게음식점,인화닭집,제주특별자치도 제주시 고마로9길 14,6.6,-,일반조리판매,2020-04-02
휴게음식점,지에스25아라중앙점,제주특별자치도 제주시 아란2길 79,6.6,-,편의점,2020-04-02
휴게음식점,카페아리,제주특별자치도 제주시 조천읍 선교로 546,94.5,-,커피숍,2020-04-02
휴게음식점,에스프레소라운지,제주특별자치도 제주시 한라대학로 1,743,-,커피숍,2020-04-02
휴게음식점,투썸플레이스제주루마인점,제주특별자치도 제주시 구좌읍 해맞이해안로 2498,156.03,-,커피숍,2020-04-02
휴게음식점,서희원꼬치닷컴제주월랑점,제주특별자치도 제주시 월랑북길 34,77.52,-,기타 휴게음식점,2020-04-02
휴게음식점,새미문화공방,제주특별자치도 제주시 월산남길 100,98.8,-,커피숍,2020-04-02
휴게음식점,제주영롱가,제주특별자치도 제주시 인다15길 16,269.79,-,일반조리판매,2020-04-02
휴게음식점,하늘만큼땅만큼,제주특별자치도 제주시 애월읍 애월해안로 926,52.25,-,커피숍,2020-04-02
휴게음식점,서사로21길,제주특별자치도 제주시 서사로21길 16,16.2,-,커피숍,2020-04-02
휴게음식점,쥬씨삼화점,제주특별자치도 제주시 건주로4길 34,58.14,-,커피숍,2020-04-02
휴게음식점,오름카페,제주특별자치도 제주시 애월읍 애월해안로 274,220.61,-,커피숍,2020-04-02
휴게음식점,알로하도,제주특별자치도 제주시 구좌읍 하도서문길 39,86.58,-,커피숍,2020-04-02
휴게음식점,쁘랑이,제주특별자치도 제주시 칠성로길 18-2,227.29,-,일반조리판매,2020-04-02
휴게음식점,벨롱벨롱,제주특별자치도 제주시 우정로 91,44.58,-,커피숍,2020-04-02
휴게음식점,이디야제주한림점,제주특별자치도 제주시 한림읍 한림로 711,46.85,-,커피숍,2020-04-02
휴게음식점,프래그란스,제주특별자치도 제주시 애월읍 광령평화9길 5-8,153.76,-,커피숍,2020-04-02
휴게음식점,쉼표휴게편의점,제주특별자치도 제주시 번영로 316,33,-,일반조리판매,2020-04-02
휴게음식점,꽃담다,제주특별자치도 제주시 서광로 261,36.3,-,커피숍,2020-04-02
휴게음식점,커피주의보,제주특별자치도 제주시 남광로 16,104.74,-,커피숍,2020-04-02
휴게음식점,안녕세화씨,제주특별자치도 제주시 구좌읍 세화3길 35,83.43,-,커피숍,2020-04-02
휴게음식점,메종손드물,제주특별자치도 제주시 한경면 일주서로 4459-10,73,-,커피숍,2020-04-02
휴게음식점,엄니스넥바,제주특별자치도 제주시 우령2길 21,10.5,-,일반조리판매,2020-04-02
휴게음식점,이디올래,제주특별자치도 제주시 중앙로 192,97.75,-,커피숍,2020-04-02
휴게음식점,지에스25금악로타리점,제주특별자치도 제주시 한림읍 중산간서로 4287,9.9,-,일반조리판매,2020-04-02
휴게음식점,우도하영,제주특별자치도 제주시 우도면 우도해안길 516,67.82,-,커피숍,2020-04-02
휴게음식점,동문닭강정,제주특별자치도 제주시 동문로4길 19,6,-,기타 휴게음식점,2020-04-02
휴게음식점,유람위드북스,제주특별자치도 제주시 한경면 홍수암로 561,59.4,-,커피숍,2020-04-02
휴게음식점,지에스25제주천수점,제주특별자치도 제주시 동광로 154,6.6,-,편의점,2020-04-02
휴게음식점,에덴휴게마트,제주특별자치도 제주시 조천읍 조천우회로 527,10,-,일반조리판매,2020-04-02
휴게음식점,메종드카페,제주특별자치도 제주시 서광로 242,50.87,-,커피숍,2020-04-02
휴게음식점,배스킨라빈스제주삼화점,제주특별자치도 제주시 건주로 43,68.4,-,아이스크림,2020-04-02
휴게음식점,블리스찬,제주특별자치도 제주시 아연로 112,231.8,-,커피숍,2020-04-02
휴게음식점,세븐일레븐제주본점,제주특별자치도 제주시 연삼로 38,9.9,-,편의점,2020-04-02
휴게음식점,세븐일레븐제주아라점,제주특별자치도 제주시 인다2길 66,6.6,-,기타 휴게음식점,2020-04-02
휴게음식점,세븐일레븐아라염광점,제주특별자치도 제주시 인다15길 3,7,-,편의점,2020-04-02
휴게음식점,세븐일레븐제주송당마을점,제주특별자치도 제주시 구좌읍 중산간동로 2231,6.6,-,편의점,2020-04-02
휴게음식점,세븐일레븐제주그랜드호텔점,제주특별자치도 제주시 연동4길 8,7,-,편의점,2020-04-02
휴게음식점,등머울카페,제주특별자치도 제주시 우도면 안비양길 35,81,-,커피숍,2020-04-02
휴게음식점,지에스25도남청사점,제주특별자치도 제주시 청사로 34,10,-,편의점,2020-04-02
휴게음식점,지에스25크라운점,제주특별자치도 제주시 삼무로3길 26,6.6,-,편의점,2020-04-02
휴게음식점,아날로그감귤밭,제주특별자치도 제주시 해안마을8길 46,65,-,커피숍,2020-04-02
휴게음식점,씨유서해안로점,제주특별자치도 제주시 서해안로 456-2,6.6,-,편의점,2020-04-02
휴게음식점,갤러리앤카페더몹시,제주특별자치도 제주시 월대1길 10,188.17,-,커피숍,2020-04-02
휴게음식점,무늬,제주특별자치도 제주시 구좌읍 월정5길 56,23.49,-,커피숍,2020-04-02
휴게음식점,행복한가게,제주특별자치도 제주시 조천읍 신촌3길 3-2,29.76,-,기타 휴게음식점,2020-04-02
휴게음식점,세븐일레븐화북주공점,제주특별자치도 제주시 동화로1길 9,9.9,-,편의점,2020-04-02
휴게음식점,카페토르토니,제주특별자치도 제주시 아란5길 20,79.89,-,커피숍,2020-04-02
휴게음식점,던킨도너츠제주아라메가박스점,제주특별자치도 제주시 구산로 4,36.43,-,패스트푸드,2020-04-02
휴게음식점,반디앤로제이,제주특별자치도 제주시 조천읍 조함해안로 142-40,53.28,-,커피숍,2020-04-02
휴게음식점,지에스25도남방선문점,제주특별자치도 제주시 복지로 72,6.6,-,편의점,2020-04-02
휴게음식점,카페라,제주특별자치도 제주시 신성로13길 3,57.35,-,커피숍,2020-04-02
휴게음식점,송당나무가드닝센터,제주특별자치도 제주시 구좌읍 송당5길 68-140,116,-,커피숍,2020-04-02
휴게음식점,맷쥬,제주특별자치도 제주시 우도면 우도해안길 782-2,6.61,-,아이스크림,2020-04-02
휴게음식점,앤타르트,제주특별자치도 제주시 조천읍 함덕로 9,34.19,-,커피숍,2020-04-02
휴게음식점,목공카페아름드리,제주특별자치도 제주시 한경면 홍수암로 555,81.14,-,커피숍,2020-04-02
휴게음식점,스타벅스제주애월DT점,제주특별자치도 제주시 애월읍 애월해안로 376,298.33,-,커피숍,2020-04-02
휴게음식점,지에스25세화삼거리점,제주특별자치도 제주시 구좌읍 일주동로 3103,6.6,-,편의점,2020-04-02
휴게음식점,더정글,제주특별자치도 제주시 애월읍 유수암평화길 139,44.16,-,커피숍,2020-04-02
휴게음식점,쑥쑥김밥,제주특별자치도 제주시 구남동2길 51,45,-,일반조리판매,2020-04-02
휴게음식점,세븐일레븐삼양중앙점,제주특별자치도 제주시 설촌로 16-1,6.6,-,편의점,2020-04-02
휴게음식점,사닮과,제주특별자치도 제주시 아란4길 3,78.89,-,커피숍,2020-04-02
휴게음식점,쭈니창고,제주특별자치도 제주시 조천읍 중산간동로 1301,40,-,커피숍,2020-04-02
휴게음식점,온에어pc방제주외도점,제주특별자치도 제주시 우정로 52,12.6,-,기타 휴게음식점,2020-04-02
휴게음식점,온에어PC방한라대점,제주특별자치도 제주시 한라대학로 86,8.4,-,기타 휴게음식점,2020-04-02
휴게음식점,브루어스,제주특별자치도 제주시 신설로 40-2,60.88,-,커피숍,2020-04-02
휴게음식점,뉴트리션앤피트니스,제주특별자치도 제주시 아란10길 32,6.25,-,기타 휴게음식점,2020-04-02
휴게음식점,제주더차가운커피,제주특별자치도 제주시 구좌읍 해맞이해안로 1720,87.23,-,커피숍,2020-04-02
휴게음식점,잔디가미,제주특별자치도 제주시 우도면 우도해안길 912,46.7,-,기타 휴게음식점,2020-04-02
휴게음식점,볼수록제주,제주특별자치도 제주시 애월읍 하소로 154-1,48.51,-,커피숍,2020-04-02
휴게음식점,알리바바디저트카페,제주특별자치도 제주시 동광로9길 19,51.31,-,패스트푸드,2020-04-02
휴게음식점,화북손만두,제주특별자치도 제주시 일주동로 254,25.2,-,일반조리판매,2020-04-02
휴게음식점,원더샌드위치도남점,제주특별자치도 제주시 도남로16길 27,103.64,-,패스트푸드,2020-04-02
휴게음식점,대웅,제주특별자치도 제주시 애월읍 번드르길 27,216.37,-,기타 휴게음식점,2020-04-02
휴게음식점,록주플라워,제주특별자치도 제주시 연신로 70,21.42,-,기타 휴게음식점,2020-04-02
휴게음식점,란타이슈퍼내휴게소,제주특별자치도 제주시 신설동길 52,8.6,-,기타 휴게음식점,2020-04-02
휴게음식점,온에어PC방제주본점,제주특별자치도 제주시 연동1길 3,13.75,-,기타 휴게음식점,2020-04-02
휴게음식점,응까팡,제주특별자치도 제주시 조천읍 함와로 566-29,45.13,-,패스트푸드,2020-04-02
휴게음식점,디저트39연동점,제주특별자치도 제주시 신광로 46,42.32,-,커피숍,2020-04-02
휴게음식점,스위그커피,제주특별자치도 제주시 산천단동3길 31,66,-,커피숍,2020-04-02
휴게음식점,와흘휴게마트,제주특별자치도 제주시 조천읍 중산간동로 406-1,9.9,-,일반조리판매,2020-04-02
휴게음식점,스윗두두,제주특별자치도 제주시 한림읍 한림중앙로 26,26.44,-,일반조리판매,2020-04-02
휴게음식점,못난이찹쌀꽈배기제주노형점,제주특별자치도 제주시 진군1길 7,29.25,-,기타 휴게음식점,2020-04-02
휴게음식점,제주청소년카페그래,제주특별자치도 제주시 한경면 고산로 4,86.6,-,커피숍,2020-04-02
휴게음식점,루바토,제주특별자치도 제주시 구남동2길 25-12,80.69,-,커피숍,2020-04-02
휴게음식점,코시롱,제주특별자치도 제주시 노형1길 12-2,76.98,-,일반조리판매,2020-04-02
휴게음식점,커피욜로,제주특별자치도 제주시 인다13길 39,89.35,-,커피숍,2020-04-02
휴게음식점,마리웨일237제주노형점,제주특별자치도 제주시 1100로 3347,26,-,기타 휴게음식점,2020-04-02
휴게음식점,굿모닝,제주특별자치도 제주시 우도면 우도해안길 922,56.2,-,커피숍,2020-04-02
휴게음식점,일주서로휴게소,제주특별자치도 제주시 일주서로 7705,31.32,-,일반조리판매,2020-04-02
휴게음식점,블랙컨테이너,제주특별자치도 제주시 한림읍 한림로 389,32.31,-,커피숍,2020-04-02
휴게음식점,하우다,제주특별자치도 제주시 조천읍 신북로 205,36.36,-,커피숍,2020-04-02
휴게음식점,더토스트,제주특별자치도 제주시 간월동로 16,69.68,-,패스트푸드,2020-04-02
휴게음식점,달마,제주특별자치도 제주시 구좌읍 비자숲길 21,85,-,커피숍,2020-04-02
휴게음식점,교래옹달샘,제주특별자치도 제주시 조천읍 미래로 582,66.66,-,일반조리판매,2020-04-02
휴게음식점,씨유제주고내올레점,제주특별자치도 제주시 애월읍 애월해안로 246,3.3,-,편의점,2020-04-02
휴게음식점,더그레이스,제주특별자치도 제주시 한림읍 용금로 883-5,54.22,-,커피숍,2020-04-02
휴게음식점,지에스25월산마을점,제주특별자치도 제주시 월산남길 19,6.6,-,편의점,2020-04-02
휴게음식점,아이센PC방제주인제점,제주특별자치도 제주시 고마로 98 ,9,-,기타 휴게음식점,2020-04-02
휴게음식점,우연히도착한그곳,제주특별자치도 제주시 우도면 우도로 6,95.2,-,커피숍,2020-04-02
휴게음식점,플랫172,제주특별자치도 제주시 우평로 172,45,-,커피숍,2020-04-02
휴게음식점,두멩이카페,제주특별자치도 제주시 동문로 62,66.53,-,커피숍,2020-04-02
휴게음식점,평대돈까스,제주특별자치도 제주시 구좌읍 해맞이해안로 1178-1,63,-,일반조리판매,2020-04-02
휴게음식점,시땅,제주특별자치도 제주시 애월읍 고내북동길 47,77.7,-,커피숍,2020-04-02
휴게음식점,컴플렉스,제주특별자치도 제주시 중앙로14길 4,9,-,커피숍,2020-04-02
휴게음식점,(주)쁠랑뜨,제주특별자치도 제주시 1100로 2977-15,113.42,-,커피숍,2020-04-02
휴게음식점,로코로코,제주특별자치도 제주시 우도면 우도해안길 684,85.4,-,커피숍,2020-04-02
휴게음식점,지에스25관광대기숙사점,제주특별자치도 제주시 애월읍 평화로 2715,6.6,-,편의점,2020-04-02
휴게음식점,힐링쉴드제주점,제주특별자치도 제주시 도령로 95,37.82,-,커피숍,2020-04-02
휴게음식점,제주리퍼블릭,제주특별자치도 제주시 구좌읍 월정7길 62-1,92.88,-,커피숍,2020-04-02
휴게음식점,지에스25서부일주로점,제주특별자치도 제주시 애월읍 일주서로 6545,6.6,-,편의점,2020-04-02
휴게음식점,그라찌에생활관점,제주특별자치도 제주시 애월읍 평화로 2715,61.88,-,커피숍,2020-04-02
휴게음식점,지에스25아라타운점,제주특별자치도 제주시 인다8길 8,6.6,-,편의점,2020-04-02
휴게음식점,세븐일레븐제주세화점,제주특별자치도 제주시 구좌읍 세화2길 11,3.3,-,편의점,2020-04-02
휴게음식점,씨유제주일고정문점,제주특별자치도 제주시 진군길 19,3.3,-,편의점,2020-04-02
휴게음식점,지에스25도두해안로점,제주특별자치도 제주시 서해안로 301-1,3.3,-,편의점,2020-04-02
휴게음식점,교래팥이랑카페,제주특별자치도 제주시 조천읍 미래로 589,65.79,-,커피숍,2020-04-02
휴게음식점,오지의마법사,제주특별자치도 제주시 구좌읍 세종로 283,,,,
